*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.017 pre-release  JUN 28, 2025 01:29:39

*RUN   1        : Radiance                  CRGRO048 UFBA1401    1
 MODEL          : CRGRO048 - Strawberry
 EXPERIMENT     : UFBA1401 SR 2014 BALM STRAWBERRY VARIETY TRIAL
 DATA PATH      : /data/Strawberry/
 TREATMENT  1   : Radiance                  CRGRO048
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2016 366    93    84   2697 16.8643  0.1936 11.0186  3.8366  0.7084 0.20985  3.838  5.719 19.593 12.102  4.5941  3.9605 58.4253
 2017 001    94    85   2772 16.0028  0.2665 10.7701  3.2503  1.2502 0.12645  3.831  5.693 24.749 19.097  4.5859  4.1027 58.3135
 2017 002    95    86   2671 16.1220  0.2967 10.6303  3.1805  1.6395 0.10870  3.815  5.635 27.103 22.486  4.6188  3.6468 59.0878
 2017 003    96    87   2730 14.7983  0.2896  9.9032  2.8600  1.5105 0.07698  3.784  5.536 25.935 22.321  4.6300  3.9743 58.5414
 2017 004    97    88   2806 16.4010  0.2705 10.8839  3.5210  1.0103 0.13224  3.774  5.517 21.081 16.897  4.6084  4.0099 58.5538
 2017 005    98    89   2700 17.3280  0.2833 11.6435  3.6733  1.0588 0.12712  3.763  5.489 21.126 17.007  4.5688  3.8399 58.5372
 2017 006    99    90   2793 18.1122  0.2441 11.7775  3.9612  1.1155 0.18084  3.767  5.525 22.868 17.206  4.5561  3.9453 58.5294
 2017 007   100    91   2808  5.1649  0.1040  3.7218  0.8963  0.4930 0.02069  3.762  5.478 17.964 11.965  4.5531  3.7406 58.7600
 2017 008   101    92   2894 14.4632  0.1446  8.5028  3.8096  0.2749 0.22719  3.783  5.635  9.973  5.749  4.5559  3.5761 58.9089
 2017 009   102    93   2869 18.2152  0.2111 12.1645  4.1200  0.5916 0.26053  3.819  5.771 16.103 10.468  4.5585  4.5678 57.9373
 2017 010   103    94   2960 16.8904  0.2497 11.4231  3.6556  0.7900 0.20401  3.830  5.816 18.569 13.838  4.5482  4.2787 58.2911
 2017 011   104    95   3043 17.4424  0.2912 11.7328  3.6824  1.0783 0.14414  3.817  5.784 21.549 16.614  4.5406  4.2360 58.3821
 2017 012   105    96   2943 19.9330  0.3158 13.2211  4.2033  1.3860 0.13847  3.801  5.738 23.671 18.600  4.5421  4.1660 58.4575
 2017 013   106    97   2996 14.3717  0.3327 10.1635  2.6841  1.2765 0.04384  3.757  5.586 22.797 19.705  4.5503  4.3195 58.2492
 2017 014   107    98   3054 15.4790  0.3289 10.4528  3.0955  1.3537 0.04217  3.710  5.443 23.881 19.779  4.5561  4.4195 58.1114
 2017 015   108    99   3121 15.1250  0.3346 10.3324  3.0138  1.2854 0.03868  3.663  5.299 23.089 19.153  4.5563  4.4668 58.0611
 2017 016   109   100   2853 14.6218  0.3387  9.9243  2.9033  1.3347 0.03426  3.614  5.158 23.944 19.433  4.5599  4.2777 58.2999
 2017 017   110   101   2932 18.0779  0.2858 11.9878  3.7237  1.4685 0.03782  3.566  5.022 24.908 20.327  4.5680  4.4194 58.0861
 2017 018   111   102   3020 18.4706  0.2886 12.3963  3.8628  1.2909 0.03544  3.518  4.892 23.329 18.443  4.5619  4.4382 58.0929
 2017 019   112   103   2813 19.3700  0.2953 12.7251  4.1337  1.3894 0.09387  3.491  4.831 24.345 18.646  4.5560  4.3902 58.1128
 2017 020   113   104   2893 17.2346  0.2739 11.7066  3.4669  1.3522 0.02640  3.443  4.691 24.462 19.603  4.5589  4.4599 58.0301
 2017 021   114   105   2985 19.4205  0.2939 12.8491  4.0002  1.6023 0.04536  3.399  4.572 25.531 20.939  4.5699  4.5472 57.8777
 2017 022   115   106   3014  9.7878  0.3093  6.7674  1.6588  1.4445 0.01088  3.347  4.416 25.611 22.469  4.5908  4.6362 57.6609
 2017 023   116   107   2714 17.1347  0.3109 11.3274  3.7171  1.1216 0.01841  3.294  4.273 19.465 17.572  4.5540  5.1311 56.5164
 2017 024   117   108   2830 22.0577  0.1976 14.3429  5.0004  0.9451 0.15109  3.291  4.300 19.074 15.014  4.5437  4.8015 57.1054
 2017 025   118   109   2938 20.8673  0.2233 13.8079  4.5544  1.1206 0.11604  3.275  4.283 21.952 16.332  4.5370  4.6345 57.4620
 2017 026   119   110   2710 14.3405  0.2839  9.8663  2.7575  1.3721 0.01661  3.222  4.129 23.490 20.610  4.5641  4.5884 57.4701
 2017 027   120   111   2787 15.5340  0.2178 10.4844  3.3512  0.8354 0.01786  3.171  4.004 18.095 15.552  4.5500  4.3889 57.8622
 2017 028   121   112   2861 13.5476  0.1867  8.8627  3.1444  0.4872 0.11426  3.159  4.022 13.539 11.062  4.5504  4.1181 58.1671
 2017 029   122   113   2904  8.3884  0.1894  5.7625  1.8463  0.3923 0.03311  3.117  3.955 12.802 10.256  4.5526  3.8943 58.4028
 2017 030   123   114   2764 22.1986  0.2010 14.1672  5.2952  0.6320 0.30229  3.177  4.176 15.191 10.910  4.5535  5.5077 56.5985
 2017 031   124   115   2883 21.5004  0.1826 14.0465  4.9321  0.7431 0.24980  3.215  4.317 18.206 11.881  4.5504  4.9686 57.2334
 2017 032   125   116   3009 22.0997  0.2203 14.3890  5.0163  0.9692 0.20476  3.229  4.394 20.657 14.056  4.5423  4.6356 57.6891
 2017 033   126   117   2822 20.7223  0.2710 13.9958  4.3942  1.2575 0.02496  3.179  4.265 22.800 17.283  4.5347  4.7562 57.4378
 2017 034   127   118   2932 21.8976  0.2449 14.6227  4.6876  1.3128 0.02637  3.128  4.136 23.085 18.041  4.5344  4.6675 57.6508
 2017 035   128   119   3028 21.2935  0.2701 14.3194  4.5384  1.2794 0.02612  3.078  4.007 22.186 17.820  4.5334  4.5998 57.8038
 2017 036   129   120   3123 19.4852  0.2877 13.0967  4.1562  1.2361 0.02416  3.027  3.879 21.769 17.707  4.5323  4.5458 57.9217
 2017 037   130   121   2735 21.2753  0.2932 13.9333  4.6296  1.4496 0.02598  2.976  3.762 24.158 18.488  4.5365  4.5759 57.7727
 2017 038   131   122   2830 19.3924  0.2400 12.8661  4.0110  1.5387 0.02440  2.928  3.635 25.471 20.856  4.5549  4.6489 57.6625
 2017 039   132   123   2920 18.4228  0.2664 12.2843  3.8002  1.4719 0.02343  2.877  3.505 24.142 20.515  4.5638  4.6861 57.6177
 2017 040   133   124   2663 21.0855  0.2748 13.9186  4.5131  1.4457 0.02685  2.828  3.389 23.581 19.300  4.5625  4.7177 57.4096
 2017 041   134   125   2789 23.6524  0.1709 15.2432  5.3917  0.9969 0.22081  2.860  3.508 20.186 15.012  4.5530  4.5307 57.7173
 2017 042   135   126   2913 23.0007  0.2031 15.0592  5.0348  1.2809 0.14947  2.862  3.538 23.541 17.196  4.5471  4.4761 57.8629
 2017 043   136   127   3034 23.0776  0.2366 15.2722  5.0110  1.3300 0.07051  2.832  3.476 23.174 17.579  4.5431  4.4464 57.9643
 2017 044   137   128   2674 20.6648  0.2762 13.7008  4.3439  1.5576 0.02743  2.785  3.358 24.662 19.921  4.5608  4.1506 58.2806
 2017 045   138   129   2759 18.0029  0.1914 11.9557  3.7289  1.3703 0.02419  2.737  3.236 24.213 20.088  4.5670  4.3260 58.0848
 2017 046   139   130   2841 17.5078  0.2197 11.5485  3.6138  1.4735 0.02361  2.688  3.111 24.109 21.047  4.5789  4.4663 57.8814
 2017 047   140   131   2657 23.9946  0.1896 15.2482  5.6672  0.8298 0.24365  2.737  3.267 17.706 12.988  4.5645  5.5777 56.4796
 2017 048   141   132   2782 22.5228  0.1516 14.6357  5.1361  0.8981 0.18463  2.759  3.355 20.853 13.099  4.5562  5.1096 57.0735
 2017 049   142   133   2847 13.5116  0.2040  9.2348  2.8011  0.9232 0.01926  2.709  3.242 21.540 16.297  4.5460  4.8565 57.4684
 2017 050   143   134   2949 20.6009  0.2333 13.3643  4.4529  1.5094 0.02820  2.664  3.125 24.437 20.088  4.5546  4.8351 57.4980
 2017 051   144   135   2614 23.0892  0.2446 14.9969  5.0085  1.6137 0.03250  2.622  3.024 25.309 19.782  4.5618  4.9158 57.3576
 2017 052   145   136   2684 15.3230  0.1794 10.1826  3.1559  1.2533 0.02191  2.575  2.905 23.895 19.988  4.5666  4.8719 57.4298
 2017 053   146   137   2717  9.1328  0.1902  6.3791  1.7373  0.8699 0.01385  2.526  2.785 20.747 17.668  4.5592  4.7712 57.6065
 2017 054   147   138   2542 16.0327  0.1910 10.3313  3.4644  1.1830 0.02268  2.481  2.683 23.617 18.595  4.5552  5.0050 57.1607
 2017 055   148   139   2647 20.7909  0.1643 13.3587  4.3635  1.7605 0.03138  2.438  2.585 26.545 22.871  4.5853  5.0014 57.0587
 2017 056   149   140   2743 21.0828  0.1924 13.7940  4.4970  1.5014 0.03085  2.396  2.488 24.107 20.534  4.5878  4.9601 57.1488
 2017 057   150   141   2874 24.4342  0.2043 15.5996  5.4927  1.4428 0.13829  2.406  2.526 23.635 18.775  4.5795  4.8768 57.3292
 2017 058   151   142   2492 20.8306  0.2362 13.3926  4.4255  1.7314 0.08721  2.391  2.503 26.852 21.432  4.6188  4.7685 57.8692
 2017 059   152   143   2585 19.3465  0.1517 12.3176  3.9986  1.7945 0.09393  2.379  2.486 28.116 23.561  4.6514  4.8417 57.4327
 2017 060   153   144   2691 22.0810  0.1765 13.9356  4.6918  1.8644 0.16877  2.401  2.553 27.779 22.942  4.6619  4.8808 57.2374
 2017 061   154   145   2498 22.8642  0.2093 14.8014  4.8684  1.7162 0.08155  2.381  2.516 25.713 21.499  4.6490  4.8718 57.2616
 2017 062   155   146   2622 24.3729  0.1929 15.9907  5.3467  1.2836 0.11881  2.379  2.526 22.339 18.156  4.6213  4.7671 57.4931
 2017 063   156   147   2748 24.5903  0.2088 15.7993  5.5762  1.1368 0.27362  2.446  2.719 21.902 16.078  4.6011  4.6173 57.7432
 2017 064   157   148   2862 22.3613  0.2638 14.9686  4.7865  1.3474 0.03586  2.402  2.624 22.404 18.704  4.5887  4.6019 57.8093
 2017 065   158   149   2471 20.2548  0.2809 13.4163  4.3977  1.2668 0.03242  2.358  2.534 22.536 18.100  4.5613  4.7917 57.3428
 2017 066   159   150   2580 21.1540  0.1791 13.8631  4.5913  1.2883 0.03777  2.317  2.456 24.275 18.717  4.5576  4.7304 57.5180
 2017 067   160   151   2681 20.2788  0.2125 13.2854  4.2958  1.5048 0.03324  2.275  2.370 25.733 20.660  4.5680  4.7558 57.4923
 2017 068   161   152   2420 20.6300  0.2346 13.3189  4.4049  1.6456 0.04136  2.238  2.298 26.765 21.339  4.5900  4.6927 57.6205
 2017 069   162   153   2542 23.8567  0.1884 15.5317  5.2019  1.5001 0.03881  2.198  2.220 24.296 20.302  4.5897  4.7207 57.5941
 2017 070   163   154   2667 24.0796  0.2140 15.5135  5.2254  1.7314 0.04706  2.165  2.159 26.689 21.465  4.5989  4.7654 57.4918
 2017 071   164   155   2738 15.3081  0.2572 10.0176  3.2067  1.3807 0.02543  2.119  2.068 24.441 21.108  4.6028  4.7918 57.4410
 2017 072   165   156   2345  9.9456  0.2698  6.6181  2.0175  1.0797 0.01694  2.070  1.970 22.508 19.699  4.5885  4.8609 57.2002
 2017 073   166   157   2465 23.6795  0.1237 14.8942  5.5015  1.0306 0.17268  2.103  2.063 18.825 16.646  4.5764  4.7358 57.4435
 2017 074   167   158   2606 23.6724  0.1226 14.5320  5.7906  0.5132 0.61205  2.339  2.672 14.088  9.587  4.5779  4.4482 57.7403
 2017 075   168   159   2522 22.6344  0.1627 14.3157  5.3807  0.5805 0.49968  2.501  3.103 16.066  9.662  4.5801  6.1852 55.9387
 2017 076   169   160   2664 24.5500  0.1739 15.4186  5.7429  0.8809 0.52478  2.653  3.503 19.860 13.416  4.5697  5.6921 56.5363
 2017 077   170   161   2805 26.1614  0.2314 16.5201  6.0043  1.1723 0.49284  2.774  3.825 21.910 15.955  4.5596  5.3939 56.9327

*DSSAT Cropping System Model Ver. 4.8.5.017 pre-release  JUN 28, 2025 01:30:15

*RUN   4        : Radiance                  CRGRO048 UFBA1701    1
 MODEL          : CRGRO048 - Strawberry
 EXPERIMENT     : UFBA1701 SR 2017 BALM STRAWBERRY VARIETY TRIAL
 DATA PATH      : /data/Strawberry/
 TREATMENT  1   : Radiance                  CRGRO048
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2017 282     9     0    175  0.0000  0.0220  0.0143  0.0060  0.0000 0.00000  3.916  7.824 31.761 27.995  0.0000  0.0000  0.0000
 2017 283    10     1    175  0.1529  0.0128  0.0580  0.0074  0.1012 0.00000  3.876  7.721 31.427 27.802  0.0000  0.0000  0.0000
 2017 284    11     2    182  1.5377  0.0172  0.8880  0.3382  0.1603 0.00000  3.848  7.604 29.984 26.293  0.0000  0.0000  0.0000
 2017 285    12     3    191  1.6629  0.0183  1.0976  0.3202  0.1552 0.00000  3.821  7.496 29.233 24.883  0.0000  0.0000  0.0000
 2017 286    13     4    199  1.5568  0.0185  1.0050  0.2969  0.1706 0.00000  3.792  7.395 29.771 26.468  0.0000  0.0000  0.0000
 2017 287    14     5    207  1.5677  0.0197  1.0229  0.2975  0.1663 0.00000  3.764  7.295 29.111 25.706  0.0000  0.0000  0.0000
 2017 288    15     6    216  1.6252  0.0194  1.0475  0.3085  0.1816 0.00000  3.737  7.206 30.311 26.354  0.0000  0.0000  0.0000
 2017 289    16     7    226  1.8263  0.0200  1.1749  0.3509  0.1963 0.00000  3.710  7.127 30.260 26.409  0.0000  0.0000  0.0000
 2017 290    17     8    231  1.0343  0.0246  0.7213  0.1720  0.1277 0.00000  3.679  7.005 25.222 23.385  0.0000  0.0000  0.0000
 2017 291    18     9    239  1.6523  0.0229  1.0637  0.3263  0.1682 0.00000  3.654  6.914 27.786 24.392  0.0000  0.0000  0.0000
 2017 292    19    10    249  1.8728  0.0226  1.2217  0.3656  0.1877 0.00000  3.634  6.837 28.828 24.779  0.0000  0.0000  0.0000
 2017 293    20    11    259  1.9188  0.0237  1.2329  0.4011  0.1942 0.00000  3.632  6.747 28.337 24.879  0.0000  0.0000  0.0000
 2017 294    21    12    269  1.9347  0.0242  1.2502  0.4006  0.1980 0.00000  3.630  6.661 28.544 24.744  0.0000  0.0000  0.0000
 2017 295    22    13    278  1.8260  0.0233  1.1557  0.3711  0.2199 0.00000  3.625  6.581 29.993 26.300  0.0000  0.0000  0.0000
 2017 296    23    14    286  1.6782  0.0240  1.0647  0.3331  0.2174 0.00000  3.617  6.498 29.569 26.396  0.0000  0.0000  0.0000
 2017 297    24    15    297  2.1314  0.0266  1.4267  0.4463  0.1679 0.00000  3.621  6.420 25.043 21.286  0.0000  0.0000  0.0000
 2017 298    25    16    316  3.1849  0.0217  2.1136  0.7336  0.1234 0.00000  3.638  6.399 19.819 15.308  0.0000  0.0000  0.0000
 2017 299    26    17    336  3.4614  0.0225  2.3204  0.7893  0.1335 0.00000  3.656  6.383 20.289 15.196  0.0000  0.0000  0.0000
 2017 300    27    18    356  3.5256  0.0263  2.3577  0.7810  0.1873 0.00000  3.670  6.351 23.894 18.290  0.0000  0.0000  0.0000
 2017 301    28    19    365  1.7213  0.0313  1.2269  0.3216  0.1592 0.00000  3.666  6.261 23.963 19.944  0.0000  0.0000  0.0000
 2017 302    29    20    387  3.8744  0.0230  2.5109  0.9284  0.1225 0.00000  3.672  6.253 17.229 13.522  0.0000  0.0000  0.0000
 2017 303    30    21    414  4.3372  0.0231  2.9058  1.0081  0.1307 0.00000  3.687  6.256 17.849 12.945  0.0000  0.0000  0.0000
 2017 304    31    22    440  4.4801  0.0267  2.9942  1.0271  0.1714 0.00000  3.697  6.248 20.888 14.651  0.0000  0.0000  0.0000
 2017 305    32    23    465  4.3245  0.0349  2.9194  0.9414  0.2441 0.00000  3.705  6.208 23.836 18.768  0.0000  0.0000  0.0000
 2017 306    33    24    491  4.7449  0.0367  3.1445  1.0411  0.2954 0.00000  3.711  6.169 25.452 20.080  0.0000  0.0000  0.0000
 2017 307    34    25    514  4.2646  0.0413  2.8439  0.9034  0.3170 0.00000  3.710  6.114 25.888 21.478  0.0000  0.0000  0.0000
 2017 308    35    26    542  5.1500  0.0425  3.3877  1.1173  0.3576 0.00121  3.711  6.078 26.022 21.513  0.0000  0.0000  0.0000
 2017 309    36    27    573  5.5167  0.0439  3.6662  1.1970  0.3508 0.00304  3.719  6.056 25.076 20.502  0.0000  0.0000  0.0000
 2017 310    37    28    596  4.5106  0.0496  2.9527  0.9379  0.4114 0.00367  3.711  6.008 26.793 23.655  0.0000  0.0000  0.0000
 2017 311    38    29    628  6.0176  0.0485  3.9077  1.3036  0.4560 0.00657  3.715  5.998 27.079 22.716  0.0000  0.0000  0.0000
 2017 312    39    30    663  6.3455  0.0504  4.1566  1.3665  0.4668 0.00884  3.724  5.998 26.853 22.290  0.0000  0.0000  0.0000
 2017 313    40    31    697  6.3091  0.0523  4.1197  1.3476  0.4952 0.01055  3.733  5.999 27.507 22.709  0.0000  0.0000  0.0000
 2017 314    41    32    708  2.6942  0.0590  2.0034  0.4610  0.2603 0.00619  3.730  5.925 20.888 18.984  0.0000  0.0000  0.0000
 2017 315    42    33    743  6.6954  0.0549  4.1772  1.5314  0.4613 0.01481  3.732  5.939 25.732 21.009  0.0000  0.0000  0.0000
 2017 316    43    34    758  3.5498  0.0675  2.4721  0.6585  0.3720 0.00982  3.721  5.874 23.141 21.681  0.0000  0.0000  0.0000
 2017 317    44    35    794  6.8240  0.0624  4.2980  1.5016  0.5621 0.01895  3.724  5.888 26.598 23.205  0.0000  0.0000  0.0000
 2017 318    45    36    835  7.6667  0.0644  5.0685  1.6467  0.5211 0.02467  3.744  5.924 24.832 21.171  0.0000  0.0000  0.0000
 2017 319    46    37    884  8.8290  0.0636  5.8548  1.9497  0.4712 0.03119  3.773  5.988 23.084 18.680  0.0000  0.0000  0.0000
 2017 320    47    38    930  8.4777  0.0719  5.6950  1.8270  0.4842 0.03231  3.798  6.030 22.662 19.073  0.0000  0.0000  0.0000
 2017 321    48    39    982  9.3070  0.0696  6.1573  2.0650  0.4845 0.03786  3.823  6.095 22.928 17.955  0.0000  0.0000  0.0000
 2017 322    49    40   1033  9.2834  0.0736  6.1655  2.0324  0.5200 0.04021  3.847  6.152 23.757 18.348  4.5376  4.4616 58.1785
 2017 323    50    41   1074  7.8004  0.0810  5.2440  1.6427  0.5210 0.03559  3.862  6.170 24.212 19.077  4.5469  4.5425 58.0392
 2017 324    51    42   1130  9.8681  0.0720  6.4536  2.2491  0.4518 0.04662  3.879  6.241 21.973 15.625  4.5332  4.2849 58.3827
 2017 325    52    43   1149  4.6848  0.0993  3.4326  0.8243  0.4302 0.02306  3.877  6.179 21.745 18.844  4.5406  4.4132 58.2081
 2017 326    53    44   1194  9.0046  0.1001  5.7513  1.9748  0.6696 0.04399  3.883  6.190 24.926 20.846  4.5645  4.5731 57.8987
 2017 327    54    45   1215  5.1386  0.1169  3.6438  0.9078  0.5653 0.02649  3.874  6.117 23.135 21.382  4.5821  4.6683 57.6934
 2017 328    55    46   1237  5.4077  0.1083  3.7770  1.0437  0.4457 0.02878  3.873  6.062 20.112 18.327  4.5724  4.6252 57.7975
 2017 329    56    47   1299 11.1931  0.0920  7.1392  2.6065  0.5260 0.06557  3.890  6.147 21.470 16.186  4.5632  4.5280 57.9521
 2017 330    57    48   1358 10.8639  0.1067  7.3003  2.3536  0.5815 0.06897  3.916  6.211 21.741 17.402  4.5565  4.4863 58.0355
 2017 331    58    49   1359 11.0088  0.1060  7.2980  2.4341  0.5688 0.07289  3.938  6.281 21.858 16.580  4.5352  5.4521 56.4400
 2017 332    59    50   1416 10.9530  0.1208  7.2713  2.2849  0.8241 0.07574  3.960  6.325 25.784 21.045  4.5554  5.3042 56.6577
 2017 333    60    51   1469 10.7560  0.1350  7.0961  2.2164  0.9035 0.07483  3.975  6.348 25.921 22.226  4.5816  5.2184 56.7221
 2017 334    61    52   1505 11.2989  0.1381  7.4600  2.3661  0.8649 0.08187  3.992  6.380 25.168 21.072  4.5986  5.4455 56.3499
 2017 335    62    53   1566 11.9212  0.1354  7.8601  2.5396  0.8281 0.09026  4.011  6.426 24.786 19.921  4.5919  5.2226 56.7618
 2017 336    63    54   1626 11.6780  0.1389  7.7164  2.4683  0.8396 0.09059  4.028  6.466 25.169 19.803  4.5872  5.0888 57.0109
 2017 337    64    55   1673  9.7983  0.1516  6.5997  1.9824  0.7963 0.07681  4.036  6.462 24.602 19.942  4.5850  5.0058 57.1635
 2017 338    65    56   1686 10.5872  0.1634  7.0728  2.1773  0.8306 0.08346  4.042  6.460 23.899 20.046  4.5836  5.0928 57.0062
 2017 339    66    57   1748 12.5114  0.1651  8.1924  2.6216  0.9971 0.10339  4.055  6.488 25.546 21.291  4.5931  5.0452 57.0562
 2017 340    67    58   1805 11.8432  0.1701  7.8424  2.4312  0.9805 0.09850  4.066  6.501 25.633 21.045  4.5974  5.0099 57.1045
 2017 341    68    59   1798  8.0652  0.1922  5.5888  1.4685  0.8828 0.06204  4.054  6.433 24.398 21.519  4.6135  5.0972 57.0726
 2017 342    69    60   1837  9.3864  0.1842  6.0643  1.8469  1.0782 0.07704  4.044  6.394 26.724 23.411  4.6466  5.0649 56.8971
 2017 343    70    61   1850  3.9873  0.1347  2.8590  0.7449  0.3576 0.03381  4.023  6.331 18.204 12.952  4.6279  4.7450 57.3334
 2017 344    71    62   1921 11.9248  0.0885  7.4116  2.9899  0.2606 0.11686  4.037  6.448 12.247  7.866  4.6301  4.4169 57.6471
 2017 345    72    63   1965 12.1519  0.1033  8.1109  2.8047  0.3221 0.12684  4.064  6.557 14.214  8.831  4.6283  7.1328 54.8832
 2017 346    73    64   2037 12.7282  0.1355  8.4942  2.8659  0.4909 0.13392  4.084  6.641 18.165 11.913  4.6105  6.2361 55.9023
 2017 347    74    65   2117 13.7108  0.1210  9.0451  3.1989  0.3737 0.14699  4.109  6.748 14.525  9.646  4.6082  5.6275 56.5310
 2017 348    75    66   2166 11.9181  0.1523  8.0012  2.6368  0.5297 0.12760  4.120  6.799 18.907 12.257  4.5924  5.7049 56.4399
 2017 349    76    67   2231 13.2582  0.2097  9.0460  2.7541  0.8271 0.13791  4.132  6.815 21.459 17.116  4.5746  5.3396 56.9538
 2017 350    77    68   2303 14.4366  0.2145  9.6385  3.0969  0.8617 0.14964  4.143  6.841 21.568 16.925  4.5624  5.0883 57.3062
 2017 351    78    69   2371 14.2052  0.2272  9.4695  2.9725  1.0142 0.14507  4.151  6.851 23.629 18.452  4.5580  4.9657 57.4749
 2017 352    79    70   2373 13.8668  0.2528  9.2348  2.7766  1.2574 0.13976  4.155  6.837 25.514 21.105  4.5854  5.0289 57.6272
 2017 353    80    71   2435 13.7952  0.2530  9.0996  2.7634  1.3061 0.14531  4.158  6.823 25.956 21.614  4.5982  5.0018 57.4935
 2017 354    81    72   2493 13.0418  0.2633  8.7575  2.6128  1.1245 0.13857  4.157  6.797 23.772 19.932  4.5935  4.9427 57.5279
 2017 355    82    73   2485 12.3797  0.2807  8.3059  2.4052  1.2366 0.12181  4.147  6.743 24.510 21.204  4.6042  4.9776 57.7190
 2017 356    83    74   2541 13.1739  0.2669  8.7736  2.6801  1.1005 0.13769  4.142  6.712 23.351 19.477  4.5945  4.9028 57.7360
 2017 357    84    75   2599 13.2270  0.2695  8.8527  2.6896  1.0818 0.13472  4.136  6.679 23.182 19.041  4.5841  4.8267 57.7851
 2017 358    85    76   2666 14.7070  0.2734  9.6798  3.0530  1.1954 0.14866  4.132  6.661 24.145 19.469  4.5796  4.7915 57.7861
 2017 359    86    77   2640 15.9040  0.2720 10.5635  3.4214  0.9708 0.17119  4.136  6.669 20.673 16.832  4.5490  5.3258 57.0921
 2017 360    87    78   2687 10.7269  0.2597  7.4176  2.1405  0.8076 0.10663  4.120  6.613 20.789 16.179  4.5383  4.9450 57.5824
 2017 361    88    79   2754 14.8065  0.2866  9.7495  3.0696  1.2083 0.14746  4.113  6.585 23.969 19.325  4.5442  4.8715 57.6466
 2017 362    89    80   2710 14.2328  0.3058  9.7357  2.8447  1.1097 0.12292  4.099  6.523 21.914 18.606  4.5444  4.9760 57.5184
 2017 363    90    81   2763 11.6092  0.2567  7.9759  2.4256  0.6751 0.11691  4.088  6.484 16.999 14.459  4.5358  4.6145 57.9581
 2017 364    91    82   2840 14.8659  0.2378  9.6188  3.4264  0.6525 0.17682  4.087  6.519 17.375 12.728  4.5336  4.3131 58.2863
 2017 365    92    83   2928 16.4380  0.2453 10.8212  3.7061  0.7380 0.20128  4.095  6.572 18.741 12.923  4.5314  4.0809 58.5430
 2018 001    93    84   2928 16.5571  0.2453 10.8212  3.7061  0.7543 0.20128  4.095  6.572 18.741 12.923  4.5314  4.0809 58.5430

*DSSAT Cropping System Model Ver. 4.8.5.017 pre-release  JUN 28, 2025 01:30:23

*RUN   5        : Brilliance                CRGRO048 UFBA1701    2
 MODEL          : CRGRO048 - Strawberry
 EXPERIMENT     : UFBA1701 SR 2017 BALM STRAWBERRY VARIETY TRIAL
 DATA PATH      : /data/Strawberry/
 TREATMENT  2   : Brilliance                CRGRO048
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2017 282     9     0    175  0.0000  0.0220  0.0143  0.0060  0.0000 0.00000  3.916  7.824 31.761 27.995  0.0000  0.0000  0.0000
 2017 283    10     1    175  0.1551  0.0129  0.0599  0.0077  0.1013 0.00000  3.876  7.720 31.427 27.802  0.0000  0.0000  0.0000
 2017 284    11     2    182  1.6330  0.0172  0.9414  0.3620  0.1651 0.00000  3.848  7.605 29.984 26.293  0.0000  0.0000  0.0000
 2017 285    12     3    192  1.7704  0.0184  1.1673  0.3434  0.1603 0.00000  3.821  7.499 29.233 24.883  0.0000  0.0000  0.0000
 2017 286    13     4    201  1.6430  0.0186  1.0608  0.3152  0.1755 0.00000  3.793  7.400 29.771 26.468  0.0000  0.0000  0.0000
 2017 287    14     5    210  1.6501  0.0199  1.0763  0.3150  0.1710 0.00000  3.764  7.301 29.111 25.706  0.0000  0.0000  0.0000
 2017 288    15     6    219  1.7104  0.0196  1.1024  0.3265  0.1870 0.00000  3.737  7.214 30.311 26.354  0.0000  0.0000  0.0000
 2017 289    16     7    229  1.9366  0.0203  1.2457  0.3742  0.2033 0.00000  3.710  7.136 30.260 26.409  0.0000  0.0000  0.0000
 2017 290    17     8    234  1.0680  0.0251  0.7443  0.1784  0.1304 0.00000  3.679  7.014 25.222 23.385  0.0000  0.0000  0.0000
 2017 291    18     9    243  1.7268  0.0233  1.1115  0.3421  0.1730 0.00000  3.654  6.924 27.786 24.392  0.0000  0.0000  0.0000
 2017 292    19    10    254  1.9777  0.0231  1.2896  0.3876  0.1942 0.00000  3.634  6.849 28.828 24.779  0.0000  0.0000  0.0000
 2017 293    20    11    264  2.0231  0.0243  1.2995  0.4248  0.2010 0.00000  3.633  6.760 28.337 24.879  0.0000  0.0000  0.0000
 2017 294    21    12    275  2.0325  0.0247  1.3130  0.4225  0.2047 0.00000  3.633  6.674 28.544 24.744  0.0000  0.0000  0.0000
 2017 295    22    13    284  1.9152  0.0239  1.2123  0.3908  0.2272 0.00000  3.629  6.595 29.993 26.300  0.0000  0.0000  0.0000
 2017 296    23    14    293  1.7566  0.0246  1.1145  0.3502  0.2244 0.00000  3.621  6.513 29.569 26.396  0.0000  0.0000  0.0000
