*Fresh Weight Output File

!----------------------------
! Variable Descriptions (unit)
!----------------------------
!YEAR  Year of current date of simulation
!DOY  Day of year (d)
!DAS  Days after start of simulation (d)
!PDMCD  Dry matter con. of harvested product (fraction)
!AFPWD  Average fresh fruit (pod, ear) weight (g/fruit)
!ADPWD  Average dry fruit (pod, ear) weight (g/fruit)
!PAGED  Age of oldest pod or ear (days)
!XMAGE  Required pod age for Multi-Harvest (days)
!TOSDN  Total Number of seeds (#/ha)
!TOWSD  Total Seed mass (kg/ha)
!TOSHN  Total Number of shells (#/ha)
!TOWSH  Total Shell mass (kg/ha)
!TOPOW  Total pod weight (kg/ha)
!TOFPW  Total pod (ear) fresh weight (kg/ha)
!MTFPW  Fresh weight of mature fruits (kg/ha)
!MTDPW  Dry weight of mature fruits (sd and sh)(kg/ha)
!MTDSD  Seed mass of mature fruits (kg/ha)
!MTDSH  Shell mass of mature fruits (kg/ha)
!HSHELWT  Harvested shell weight (kg/ha)
!HSDWT  Harvested seed weight (kg/ha)
!HPODWT  Harvested pod weight (kg/ha)
!HFPOW  Harvested fresh pod weight (kg/ha)
!CPODN  Cum. pod weight (kg/ha)
!CMFNM  Cum. mature fruit number (#)
!CHPDT  Cum. har. pod weight of mat. fruits (kg/ha)
!CHFPW  Cum. har. fresh weight of mat. fruits (kg/ha)
!CHNUM  Cum. harvest number (#)

*DSSAT Cropping System Model Ver. 4.8.5.017 pre-release  JUN 28, 2025 01:29:39

*RUN   1        : Radiance                  CRGRO048 UFBA1401    1
 MODEL          : CRGRO048 - Strawberry
 EXPERIMENT     : UFBA1401 SR 2014 BALM STRAWBERRY VARIETY TRIAL
 DATA PATH      : /data/Strawberry/
 TREATMENT  1   : Radiance                  CRGRO048
  
@YEAR DOY   DAS   DAP    PDMCD    AFPWD    ADPWD    PAGED    XMAGE    CHNUM    TOSHN    TOWSH    MTDSH    HSHEL    TOPOW    HPODW    CHPDT    CPODN    TOFPW    MTFPW    MTDPW    HFPOW    CHFPW    CMFNM    TOSDN    TOWSD    MTDSD    HSDWT
 2017 015   108    99      0.2      9.8      1.6     53.7     10.0       17     24.8    352.0    135.1      0.0    389.5      0.0   1078.3     8760     2434    958.9    153.4      0.0   6739.6       59   2290.1     37.5     18.4      0.0
 2017 016   109   100      0.2     10.8      1.7     54.6     10.0       18     26.5    413.5    182.1    182.1    459.8    208.7   1287.1     9220     2874   1304.5    208.7   1304.5   8044.1       64   2796.1     46.3     26.6     26.6
 2017 017   110   101      0.2      8.4      1.3     55.4     10.0       18     24.0    294.9     35.7      0.0    322.4      0.0   1287.1     9540     2015    253.8     40.6      0.0   8044.1       65   2378.6     27.4      5.0      0.0
 2017 018   111   102      0.2      9.4      1.5     56.2     10.0       18     26.3    362.2     81.9      0.0    398.3      0.0   1287.1     9940     2489    581.7     93.1      0.0   8044.1       67   2719.5     36.1     11.1      0.0
 2017 019   112   103      0.2     10.1      1.6     57.0     10.0       19     29.1    425.5    143.2    143.2    471.0    163.0   1450.1    10410     2944   1018.9    163.0   1018.9   9063.0       71   2719.5     45.5     19.8     19.8
 2017 020   113   104      0.2      8.6      1.4     57.8     10.0       19     27.7    347.4     65.5      0.0    381.0      0.0   1450.1    10790     2381    461.7     73.9      0.0   9063.0       73   2402.4     33.6      8.3      0.0
 2017 021   114   105      0.2      9.7      1.6     58.6     10.0       19     29.9    423.3    151.8      0.0    466.3      0.0   1450.1    11260     2915   1071.0    171.4      0.0   9063.0       77   2742.8     43.0     19.6      0.0
 2017 022   115   106      0.2     10.7      1.7     59.4     10.0       19     30.9    476.8    184.9      0.0    531.3      0.0   1450.1    11790     3320   1315.3    210.4      0.0   9063.0       81   3054.6     54.5     25.5      0.0
 2017 023   116   107      0.2     11.8      1.9     60.4     10.0       20     33.5    563.1    297.2    297.2    629.7    339.6   1789.6    12420     3936   2122.2    339.6   2122.2  11185.2       88   3423.2     66.6     42.3     42.3
 2017 024   117   108      0.2      7.5      1.2     61.1     10.0       20     29.6    323.7     85.1      0.0    354.2      0.0   1789.6    12770     2214    599.9     96.0      0.0  11185.2       90   2537.4     30.5     10.9      0.0
 2017 025   118   109      0.2      8.2      1.3     61.8     10.0       20     32.3    384.0     92.7      0.0    422.0      0.0   1789.6    13190     2638    654.9    104.8      0.0  11185.2       92   2959.4     38.0     12.1      0.0
 2017 026   119   110      0.2      9.4      1.5     62.7     10.0       21     34.3    467.8    179.2    179.2    518.2    203.2   1992.8    13710     3239   1269.7    203.2   1269.7  12455.0       96   3356.2     50.4     23.9     23.9
 2017 027   120   111      0.2      7.6      1.2     63.6     10.0       21     32.8    362.3     68.0      0.0    397.7      0.0   1992.8    14110     2486    478.2     76.5      0.0  12455.0       98   3023.0     35.4      8.5      0.0
 2017 028   121   112      0.2      8.0      1.3     64.1     10.0       21     34.3    398.3    129.4      0.0    438.4      0.0   1992.8    14550     2740    914.5    146.3      0.0  12455.0      102   3252.5     40.1     17.0      0.0
 2017 029   122   113      0.2      8.4      1.3     64.5     10.0       21     35.1    428.2    134.5      0.0    472.4      0.0   1992.8    15020     2953    951.8    152.3      0.0  12455.0      106   3252.5     44.2     17.8      0.0
 2017 030   123   114      0.2      8.7      1.4     65.0     10.0       22     36.9    465.6    187.1    187.1    515.1    212.9   2205.7    15540     3220   1330.5    212.9   1330.5  13785.5      111   3686.3     49.6     25.8     25.8
 2017 031   124   115      0.2      6.6      1.1     65.4     10.0       22     32.9    319.2     60.9      0.0    348.1      0.0   2205.7    15890     2176    426.3     68.2      0.0  13785.5      113   3196.3     29.0      7.3      0.0
 2017 032   125   116      0.2      7.2      1.2     66.0     10.0       22     35.4    372.4     66.0      0.0    408.7      0.0   2205.7    16300     2554    463.8     74.2      0.0  13785.5      115   3196.3     36.3      8.2      0.0
 2017 033   126   117      0.2      8.3      1.3     66.7     10.0       23     37.9    453.8    155.8    155.8    500.5    174.7   2380.4    16800     3128   1091.9    174.7   1091.9  14877.4      119   3617.2     46.7     18.9     18.9
 2017 034   127   118      0.2      7.1      1.1     67.5     10.0       23     36.5    377.2     81.3      0.0    415.0      0.0   2380.4    17210     2594    569.2     91.1      0.0  14877.4      121   3140.7     37.8      9.7      0.0
 2017 035   128   119      0.2      8.4      1.3     68.3     10.0       23     38.8    469.0    161.2      0.0    518.2      0.0   2380.4    17730     3239   1133.7    181.4      0.0  14877.4      125   3739.3     49.2     20.2      0.0
 2017 036   129   120      0.2      9.5      1.5     69.2     10.0       23     41.4    564.8    243.9      0.0    627.7      0.0   2380.4    18360     3923   1730.3    276.9      0.0  14877.4      132   4213.8     62.9     32.9      0.0
 2017 037   130   121      0.2     10.3      1.7     69.9     10.0       24     44.3    655.6    293.3    293.3    733.2    336.2   2716.6    19090     4582   2101.3    336.2   2101.3  16978.7      140   4563.0     77.5     42.9     42.9
 2017 038   131   122      0.2      8.2      1.3     70.8     10.0       24     38.8    460.6     79.6      0.0    507.5      0.0   2716.6    19600     3172    566.9     90.7      0.0  16978.7      142   3485.0     46.8     11.2      0.0
 2017 039   132   123      0.2      9.5      1.5     71.6     10.0       24     41.2    566.5    188.0      0.0    627.6      0.0   2716.6    20230     3923   1342.6    214.8      0.0  16978.7      147   4012.5     61.2     26.8      0.0
 2017 040   133   124      0.2     10.8      1.7     72.5     10.0       25     44.0    684.5    282.4    282.4    761.4    323.8   3040.4    20990     4759   2024.0    323.8   2024.0  19002.8      154   4567.1     76.8     41.5     41.5
 2017 041   134   125      0.2      8.1      1.3     73.2     10.0       25     39.6    468.6     62.2      0.0    512.6      0.0   3040.4    21500     3204    438.6     70.2      0.0  19002.8      156   3777.0     44.0      8.0      0.0
 2017 042   135   126      0.2      9.0      1.4     73.8     10.0       25     42.3    556.7    141.8      0.0    612.0      0.0   3040.4    22110     3825   1001.2    160.2      0.0  19002.8      160   4290.9     55.3     18.4      0.0
 2017 043   136   127      0.2     10.1      1.6     74.6     10.0       25     45.3    664.5    225.7      0.0    734.0      0.0   3040.4    22840     4588   1596.9    255.5      0.0  19002.8      166   4779.3     69.5     29.8      0.0
 2017 044   137   128      0.2     11.3      1.8     75.4     10.0       26     47.9    779.9    317.9    317.9    868.0    361.7   3402.1    23710     5425   2260.5    361.7   2260.5  21263.3      174   5209.2     88.1     43.8     43.8
 2017 045   138   129      0.2      9.1      1.5     76.3     10.0       26     42.7    564.9    155.4      0.0    624.5      0.0   3402.1    24330     3903   1095.9    175.4      0.0  21263.3      178   4262.5     59.6     20.0      0.0
 2017 046   139   130      0.2     10.4      1.7     77.1     10.0       26     44.7    663.6    280.8      0.0    741.2      0.0   3402.1    25070     4632   1982.1    317.1      0.0  21263.3      185   4764.9     77.6     36.3      0.0
 2017 047   140   131      0.2     10.9      1.8     77.7     10.0       27     47.1    735.9    398.3    398.3    823.9    450.3   3852.4    25890     5149   2814.3    450.3   2814.3  24077.6      195   5292.2     87.9     52.0     52.0
 2017 048   141   132      0.2      7.1      1.1     78.2     10.0       27     38.5    394.2      0.0      0.0    437.5      0.0   3852.4    26330     2734      0.0      0.0      0.0  24077.6      195   3927.0     43.2      0.0      0.0
 2017 049   142   133      0.2      8.3      1.3     78.9     10.0       27     40.0    475.2    121.1      0.0    530.5      0.0   3852.4    26860     3316    847.1    135.5      0.0  24077.6      198   4433.7     55.3     14.4      0.0
 2017 050   143   134      0.2      9.8      1.6     79.8     10.0       27     42.2    590.5    237.6      0.0    663.4      0.0   3852.4    27520     4146   1675.0    268.0      0.0  24077.6      204   4869.9     72.9     30.4      0.0
 2017 051   144   135      0.2     11.2      1.8     80.6     10.0       28     44.7    706.8    347.6    347.6    797.6    395.2   4247.6    28320     4985   2469.9    395.2   2469.9  26547.5      212   5258.6     90.8     47.6     47.6
 2017 052   145   136      0.2      8.3      1.3     81.4     10.0       28     38.0    449.0     87.1      0.0    507.2      0.0   4247.6    28830     3170    617.9     98.9      0.0  26547.5      214   4069.3     58.2     11.7      0.0
 2017 053   146   137      0.2      9.2      1.5     82.4     10.0       28     39.1    500.0    176.0      0.0    573.3      0.0   4247.6    29400     3583   1258.4    201.3      0.0  26547.5      219   4517.3     73.2     25.3      0.0
 2017 054   147   138      0.2     10.7      1.7     83.2     10.0       29     39.7    589.1    273.5    273.5    676.6    315.3   4562.9    30080     4229   1970.7    315.3   1970.7  28518.1      226   5020.5     87.6     41.9     41.9
 2017 055   148   139      0.2      8.8      1.4     83.9     10.0       29     34.7    430.0    184.2      0.0    489.0      0.0   4562.9    30570     3056   1321.3    211.4      0.0  28518.1      231   3646.2     59.1     27.2      0.0
 2017 056   149   140      0.2     10.6      1.7     84.8     10.0       29     36.7    548.1    293.2      0.0    622.2      0.0   4562.9    31190     3889   2114.4    338.3      0.0  28518.1      239   4588.2     74.1     45.1      0.0
 2017 057   150   141      0.2     11.7      1.9     85.6     10.0       29     40.2    659.4    387.1      0.0    750.6      0.0   4562.9    31940     4691   2810.2    449.6      0.0  28518.1      249   4588.2     91.2     62.6      0.0
 2017 058   151   142      0.2     12.8      2.0     86.4     10.0       30     42.2    757.4    473.9    473.9    865.7    554.2   5117.1    32810     5411   3463.6    554.2   3463.6  31981.8      262   4947.8    108.3     80.3     80.3
 2017 059   152   143      0.2      7.9      1.3     87.2     10.0       30     31.2    358.7     56.6      0.0    396.4      0.0   5117.1    33210     2477    404.5     64.7      0.0  31981.8      264   2861.6     37.7      8.1      0.0
 2017 060   153   144      0.2      9.3      1.5     87.9     10.0       30     32.8    441.1    140.7      0.0    489.5      0.0   5117.1    33700     3059   1008.5    161.4      0.0  31981.8      268   3177.3     48.4     20.7      0.0
 2017 061   154   145      0.2     10.7      1.7     88.8     10.0       31     35.1    538.6    199.1    199.1    599.8    228.5   5345.6    34300     3749   1428.0    228.5   1428.0  33409.8      274   3509.7     61.3     29.4     29.4
 2017 062   155   146      0.2      8.8      1.4     89.6     10.0       31     32.4    413.5     54.9      0.0    454.7      0.0   5345.6    34750     2842    392.3     62.8      0.0  33409.8      276   2886.9     41.2      7.9      0.0
 2017 063   156   147      0.2      9.5      1.5     90.3     10.0       31     34.8    477.3    157.0      0.0    526.7      0.0   5345.6    35280     3292   1109.0    177.4      0.0  33409.8      280   3364.9     49.4     20.4      0.0
 2017 064   157   148      0.2     10.5      1.7     91.2     10.0       31     37.8    570.0    270.2      0.0    632.6      0.0   5345.6    35910     3954   1923.3    307.7      0.0  33409.8      287   3714.1     62.6     37.5      0.0
 2017 065   158   149      0.2     11.3      1.8     92.0     10.0       32     40.6    655.3    357.5    357.5    731.5    408.8   5754.4    36640     4572   2555.0    408.8   2555.0  35964.8      296   4001.6     76.3     51.3     51.3
 2017 066   159   150      0.2      7.3      1.2     92.8     10.0       32     34.7    370.2     47.0      0.0    403.7      0.0   5754.4    37040     2523    331.3     53.0      0.0  35964.8      297   2777.5     33.6      6.0      0.0
 2017 067   160   151      0.2      8.5      1.4     93.6     10.0       32     37.0    460.1    115.9      0.0    504.4      0.0   5754.4    37540     3152    818.3    130.9      0.0  35964.8      300   3232.8     44.3     15.0      0.0
 2017 068   161   152      0.2      9.8      1.6     94.4     10.0       33     38.8    552.4    189.2    189.2    608.7    214.7   5969.1    38150     3805   1341.9    214.7   1341.9  37306.6      305   3794.8     56.3     25.5     25.5
 2017 069   162   153      0.2      8.5      1.4     95.3     10.0       33     36.7    460.0     85.6      0.0    502.6      0.0   5969.1    38650     3141    602.5     96.4      0.0  37306.6      307   3424.3     42.6     10.8      0.0
 2017 070   163   154      0.2      9.9      1.6     96.1     10.0       33     38.9    561.5    193.2      0.0    617.2      0.0   5969.1    39270     3857   1363.8    218.2      0.0  37306.6      312   3938.2     55.6     25.1      0.0
 2017 071   164   155      0.2     11.2      1.8     96.9     10.0       33     40.4    652.3    279.0      0.0    724.4      0.0   5969.1    39990     4527   1982.4    317.2      0.0  37306.6      319   4393.2     72.1     38.2      0.0
 2017 072   165   156      0.2     12.2      1.9     97.8     10.0       34     40.8    704.1    348.4    348.4    794.3    399.6   6368.6    40780     4965   2497.3    399.6   2497.3  39803.9      327   5227.2     90.3     51.2     51.2
 2017 073   166   157      0.2      8.9      1.4     98.8     10.0       34     36.0    457.7    163.6      0.0    510.5      0.0   6368.6    41290     3191   1151.8    184.3      0.0  39803.9      331   4081.1     52.9     20.7      0.0
 2017 074   167   158      0.2      9.2      1.5     99.2     10.0       34     37.7    496.5    170.4      0.0    555.0      0.0   6368.6    41850     3469   1201.4    192.2      0.0  39803.9      335   4081.1     58.5     21.8      0.0
 2017 075   168   159      0.2      9.8      1.6     99.6     10.0       35     38.7    543.6    178.3    178.3    608.6    201.4   6570.0    42460     3804   1258.7    201.4   1258.7  41062.5      339   4535.8     65.0     23.1     23.1
 2017 076   169   160      0.2      8.3      1.3    100.1     10.0       35     35.7    422.9    111.9      0.0    473.0      0.0   6570.0    42930     2957    787.9    126.1      0.0  41062.5      342   3721.2     50.1     14.1      0.0
 2017 077   170   161      0.2      9.1      1.5    100.8     10.0       35     38.4    500.4    214.4      0.0    560.9      0.0   6570.0    43490     3506   1514.3    242.3      0.0  41062.5      348   4105.2     60.5     27.9      0.0

*DSSAT Cropping System Model Ver. 4.8.5.017 pre-release  JUN 28, 2025 01:29:54

*RUN   3        : Brilliance                CRGRO048 UFBA1601    2
 MODEL          : CRGRO048 - Strawberry
 EXPERIMENT     : UFBA1601 SR 2016 BALM STRAWBERRY VARIETY TRIAL
 DATA PATH      : /data/Strawberry/
 TREATMENT  2   : Brilliance                CRGRO048
  
@YEAR DOY   DAS   DAP    PDMCD    AFPWD    ADPWD    PAGED    XMAGE    CHNUM    TOSHN    TOWSH    MTDSH    HSHEL    TOPOW    HPODW    CHPDT    CPODN    TOFPW    MTFPW    MTDPW    HFPOW    CHFPW    CMFNM    TOSDN    TOWSD    MTDSD    HSDWT
 2016 311    38    29      0.0      0.0      0.0      0.0     10.0        0      0.0      0.0      0.0      0.0      0.0      0.0      0.0        0        0      0.0      0.0      0.0      0.0        0      0.0      0.0      0.0      0.0
 2016 312    39    30      0.2      0.0      0.0      0.9     10.0        0      0.4      0.0      0.0      0.0      0.0      0.0      0.0        0        0      0.0      0.0      0.0      0.0        0      0.0      0.0      0.0      0.0
 2016 313    40    31      0.2      0.3      0.1      1.7     10.0        0      0.8      0.4      0.0      0.0      0.4      0.0      0.0        0        3      0.0      0.0      0.0      0.0        0      0.0      0.0      0.0      0.0
 2016 314    41    32      0.2      0.6      0.1      2.5     10.0        0      1.2      1.2      0.0      0.0      1.2      0.0      0.0        0        7      0.0      0.0      0.0      0.0        0      0.0      0.0      0.0      0.0
 2016 315    42    33      0.2      0.8      0.1      3.4     10.0        0      1.8      2.3      0.0      0.0      2.3      0.0      0.0        0       14      0.0      0.0      0.0      0.0        0      0.0      0.0      0.0      0.0
 2016 316    43    34      0.2      1.0      0.2      4.2     10.0        0      2.5      4.0      0.0      0.0      4.0      0.0      0.0        0       25      0.0      0.0      0.0      0.0        0      2.8      0.0      0.0      0.0
 2016 317    44    35      0.2      1.3      0.2      5.0     10.0        0      3.0      6.2      0.0      0.0      6.2      0.0      0.0       10       39      0.0      0.0      0.0      0.0        0      2.8      0.0      0.0      0.0
 2016 318    45    36      0.2      1.9      0.3      5.8     10.0        0      3.1      9.5      0.0      0.0      9.5      0.0      0.0       20       59      0.0      0.0      0.0      0.0        0     47.6      0.0      0.0      0.0
 2016 319    46    37      0.2      2.8      0.5      6.7     10.0        0      3.3     14.8      0.0      0.0     15.0      0.0      0.0       40       94      0.0      0.0      0.0      0.0        0     93.6      0.2      0.0      0.0
 2016 320    47    38      0.2      4.2      0.7      7.6     10.0        0      3.5     22.9      0.0      0.0     23.4      0.0      0.0       60      147      0.0      0.0      0.0      0.0        0    150.1      0.6      0.0      0.0
 2016 321    48    39      0.2      5.2      0.8      8.3     10.0        0      3.8     30.2      0.0      0.0     31.2      0.0      0.0       90      195      0.0      0.0      0.0      0.0        0    228.0      1.1      0.0      0.0
 2016 322    49    40      0.2      6.4      1.0      9.1     10.0        1      4.0     39.0      0.0      0.0     40.8      0.0      0.0      130      255      0.0      0.0      0.0      0.0        0    317.1      1.8      0.0      0.0
 2016 323    50    41      0.2      7.9      1.3      9.9     10.0        1      4.3     51.8      0.0      0.0     54.7      0.0      0.0      180      342      0.0      0.0      0.0      0.0        0    392.1      3.0      0.0      0.0
 2016 324    51    42      0.2      9.4      1.5     10.7     10.0        1      4.7     65.3      0.7      0.0     69.7      0.0      0.0      250      436      5.0      0.8      0.0      0.0        0    411.4      4.4      0.1      0.0
 2016 325    52    43      0.2     10.1      1.6     11.3     10.0        1      4.9     73.3     11.2      0.0     78.7      0.0      0.0      330      492     77.3     12.4      0.0      0.0        0    444.1      5.4      1.2      0.0
 2016 326    53    44      0.2     10.9      1.7     11.8     10.0        2      4.9     79.4     21.4     21.4     85.6     23.7     23.7      420      535    148.1     23.7    148.1    148.1        1    476.4      6.2      2.2      2.2
 2016 327    54    45      0.2      9.9      1.6     12.3     10.0        2      4.4     65.7      0.0      0.0     70.5      0.0     23.7      490      440      0.0      0.0      0.0    148.1        1    382.9      4.8      0.0      0.0
 2016 328    55    46      0.2     10.5      1.7     13.0     10.0        2      4.9     76.3     12.6      0.0     82.3      0.0     23.7      570      514     86.8     13.9      0.0    148.1        1    420.5      6.0      1.3      0.0
 2016 329    56    47      0.2     10.9      1.7     13.9     10.0        3      5.5     87.7     31.4     31.4     95.3     34.8     58.5      670      596    217.7     34.8    217.7    365.8        2    457.5      7.7      3.4      3.4
 2016 330    57    48      0.2      8.9      1.4     14.7     10.0        3      5.1     66.7     19.9      0.0     72.2      0.0     58.5      740      451    138.1     22.1      0.0    365.8        3    367.0      5.5      2.2      0.0
 2016 331    58    49      0.2      8.9      1.4     15.6     10.0        3      5.9     76.4     37.0      0.0     83.4      0.0     58.5      820      521    259.1     41.5      0.0    365.8        4    429.1      7.0      4.5      0.0
 2016 332    59    50      0.2      8.5      1.4     16.3     10.0        3      6.9     85.4     41.3      0.0     93.8      0.0     58.5      910      587    292.7     46.8      0.0    365.8        5    444.8      8.4      5.5      0.0
 2016 333    60    51      0.2      8.5      1.4     17.2     10.0        4      7.8     96.0     48.7     48.7    106.1     55.7    114.2     1020      663    348.2     55.7    348.2    714.0        6    462.4     10.1      7.0      7.0
 2016 334    61    52      0.2      5.8      0.9     18.0     10.0        4      6.9     59.9      7.7      0.0     63.9      0.0    114.2     1080      399     53.6      8.6      0.0    714.0        6    312.6      4.0      0.9      0.0
 2016 335    62    53      0.2      6.7      1.1     18.8     10.0        4      7.5     74.4     16.6      0.0     79.7      0.0    114.2     1160      498    116.6     18.7      0.0    714.0        6    388.6      5.3      2.1      0.0
 2016 336    63    54      0.2      7.5      1.2     19.6     10.0        5      8.1     89.9     25.6     25.6     96.9     29.0    143.2     1260      605    181.2     29.0    181.2    895.1        7    462.7      6.9      3.4      3.4
 2016 337    64    55      0.2      6.3      1.0     20.4     10.0        5      8.4     80.0     10.8      0.0     84.9      0.0    143.2     1340      531     75.2     12.0      0.0    895.1        7    470.9      4.9      1.2      0.0
 2016 338    65    56      0.2      7.0      1.1     21.2     10.0        5      9.2     96.7     19.9      0.0    103.2      0.0    143.2     1440      645    139.0     22.2      0.0    895.1        8    598.0      6.5      2.3      0.0
 2016 339    66    57      0.2      8.0      1.3     22.0     10.0        5      9.9    118.6     30.4      0.0    127.5      0.0    143.2     1570      797    214.0     34.2      0.0    895.1        9    710.7      8.9      3.8      0.0
 2016 340    67    58      0.2      9.1      1.5     22.8     10.0        6     10.5    142.5     34.7     34.7    154.1     39.4    182.7     1720      963    246.5     39.4    246.5   1141.7       10    784.7     11.6      4.8      4.8
 2016 341    68    59      0.2      8.3      1.3     23.6     10.0        6     10.3    126.9     16.6      0.0    136.4      0.0    182.7     1860      853    115.0     18.4      0.0   1141.7       10    727.6      9.5      1.8      0.0
 2016 342    69    60      0.2      9.1      1.5     24.5     10.0        6     11.3    152.4     35.6      0.0    164.8      0.0    182.7     2020     1030    248.8     39.8      0.0   1141.7       11    811.8     12.5      4.2      0.0
 2016 343    70    61      0.2      9.3      1.5     25.4     10.0        7     13.1    180.4     54.1     54.1    195.7     60.8    243.4     2220     1223    379.7     60.8    379.7   1521.4       12    956.6     15.3      6.7      6.7
 2016 344    71    62      0.2      7.3      1.2     26.1     10.0        7     13.3    144.0     28.3      0.0    154.6      0.0    243.4     2370      966    195.5     31.3      0.0   1521.4       13    873.3     10.6      2.9      0.0
 2016 345    72    63      0.2      7.6      1.2     26.8     10.0        7     14.5    163.6     58.4      0.0    176.5      0.0    243.4     2550     1103    405.0     64.8      0.0   1521.4       15    987.3     12.9      6.4      0.0
 2016 346    73    64      0.2      8.4      1.3     27.6     10.0        7     15.4    191.1     84.2      0.0    207.6      0.0    243.4     2760     1298    589.4     94.3      0.0   1521.4       17   1085.9     16.5     10.1      0.0
 2016 347    74    65      0.2      9.5      1.5     28.4     10.0        8     16.1    222.9    100.9    100.9    243.9    114.2    357.6     3000     1524    713.8    114.2    713.8   2235.1       20   1192.0     21.0     13.3     13.3
 2016 348    75    66      0.2      7.0      1.1     29.2     10.0        8     14.7    154.4     16.5      0.0    165.1      0.0    357.6     3170     1032    115.7     18.5      0.0   2235.1       21    914.7     10.6      2.0      0.0
 2016 349    76    67      0.2      8.0      1.3     30.1     10.0        8     16.1    193.1     35.1      0.0    207.5      0.0    357.6     3380     1297    246.7     39.5      0.0   2235.1       22   1170.6     14.4      4.4      0.0
 2016 350    77    68      0.2      8.6      1.4     31.0     10.0        9     18.5    235.3     67.2     67.2    254.2     75.8    433.5     3630     1589    474.0     75.8    474.0   2709.2       24   1387.3     18.9      8.7      8.7
 2016 351    78    69      0.2      7.4      1.2     31.7     10.0        9     18.3    202.0     32.9      0.0    215.7      0.0    433.5     3850     1348    227.0     36.3      0.0   2709.2       25   1240.2     13.8      3.4      0.0
 2016 352    79    70      0.2      8.3      1.3     32.5     10.0        9     19.9    244.4     58.9      0.0    263.0      0.0    433.5     4110     1644    411.5     65.8      0.0   2709.2       27   1370.3     18.6      7.0      0.0
 2016 353    80    71      0.2      9.2      1.5     33.3     10.0        9     20.9    285.0     82.0      0.0    308.9      0.0    433.5     4420     1931    578.7     92.6      0.0   2709.2       29   1455.9     23.9     10.6      0.0
 2016 354    81    72      0.2     10.2      1.6     34.0     10.0       10     21.9    327.3    107.6    107.6    356.7    122.4    555.8     4780     2230    764.7    122.4    764.7   3473.9       32   1637.1     29.4     14.7     14.7
 2016 355    82    73      0.2      8.5      1.4     34.9     10.0       10     20.3    255.7     36.6      0.0    275.4      0.0    555.8     5060     1721    254.4     40.7      0.0   3473.9       33   1394.3     19.7      4.1      0.0
 2016 356    83    74      0.2      9.1      1.5     35.8     10.0       10     21.6    288.6     99.0      0.0    313.5      0.0    555.8     5370     1959    690.3    110.5      0.0   3473.9       36   1705.1     24.9     11.5      0.0
 2016 357    84    75      0.2      9.4      1.5     36.6     10.0       11     24.1    332.4    151.4    151.4    363.4    170.1    725.9     5730     2271   1063.1    170.1   1063.1   4537.0       40   1954.7     31.0     18.7     18.7
 2016 358    85    76      0.2      7.1      1.1     37.4     10.0       11     22.2    234.1     43.9      0.0    251.4      0.0    725.9     5980     1571    301.7     48.3      0.0   4537.0       41   1538.7     17.3      4.4      0.0
 2016 359    86    77      0.2      8.3      1.3     38.2     10.0       11     23.4    289.3     75.8      0.0    312.5      0.0    725.9     6290     1953    526.7     84.3      0.0   4537.0       43   1865.5     23.1      8.5      0.0
 2016 360    87    78      0.2      9.6      1.5     39.0     10.0       11     24.9    353.3     96.6      0.0    383.9      0.0    725.9     6670     2399    678.4    108.5      0.0   4537.0       46   1865.5     30.6     12.0      0.0
 2016 361    88    79      0.2     10.8      1.7     39.8     10.0       12     25.9    409.1    140.9    140.9    447.0    159.2    885.2     7120     2794    995.2    159.2    995.2   5532.2       50   2079.8     38.0     18.4     18.4
 2016 362    89    80      0.2      9.2      1.5     40.6     10.0       12     23.7    324.2     47.5      0.0    349.8      0.0    885.2     7470     2186    332.0     53.1      0.0   5532.2       51   1738.3     25.6      5.6      0.0
 2016 363    90    81      0.2     10.1      1.6     41.4     10.0       12     25.4    377.2    117.9      0.0    409.7      0.0    885.2     7880     2560    829.3    132.7      0.0   5532.2       54   2064.7     32.4     14.8      0.0
 2016 364    91    82      0.2     10.5      1.7     42.3     10.0       13     28.0    432.3    175.4    175.4    472.9    199.1   1084.2     8350     2956   1244.1    199.1   1244.1   6776.3       59   2351.4     40.6     23.6     23.6
 2016 365    92    83      0.2      7.5      1.2     42.7     10.0       13     24.3    273.4     48.2      0.0    292.4      0.0   1084.2     8640     1827    333.8     53.4      0.0   6776.3       60   1748.7     18.9      5.2      0.0
 2016 366    93    84      0.2      8.3      1.3     43.1     10.0       13     24.6    303.3     48.2      0.0    325.7      0.0   1084.2     8970     2035    335.8     53.7      0.0   6776.3       61   1748.7     22.3      5.6      0.0
 2017 001    94    85      0.2      9.0      1.4     43.9     10.0       13     26.7    354.7     84.7      0.0    383.1      0.0   1084.2     9350     2394    592.4     94.8      0.0   6776.3       63   1897.8     28.5     10.1      0.0
 2017 002    95    86      0.2      9.7      1.6     44.7     10.0       14     28.6    410.3    131.4    131.4    446.0    148.4   1232.6     9800     2787    927.5    148.4    927.5   7703.8       67   2038.6     35.7     17.0     17.0
